APP_ID,REVIEWER NAME,COMMENT,TIME,REPLY COMMENT,LIKES,REPLY TIME,RATING
UOB Mighty Malaysia,Sen Yan Chua,Horrible update. Totally unable to cos it says device is rooted/jailbreaked even after factory reset.cannot do any transactions for a month already. After 2 months and still no update on the rooted/jailbreak issue. No point using this app any more. Just use token is better,"09/02/2020, 21:15:53",,1,Not replied,1
UOB Mighty Malaysia,Sophe Lee,"Although Paynow is now located on the page before you login for easier access, the log in time /authentication time to access paynow is very much delayed now compared to before. Would there be an improvement to this? Would be appreciated!","08/30/2020, 11:06:25",,0,Not replied,2
UOB Mighty Malaysia,Erni N.S,"I don't usually write app reviews but this is important as banking is an essential service. This is the 4th time I've had to reinstall the app because it keeps hanging/crashing/not responding. For someone who only has the phone to access internet at home, I use the Mighty app to do all my financial needs. But now I have to physically go down to the bank/atm. Not very helpful when we're trying to stay home amidst the pandemic. Please please fix this! It has gone on for too long.","06/09/2020, 10:45:05",,0,Not replied,1
UOB Mighty Malaysia,Jia Yuan,Terrible app. Poor design. Poor planning. There is no option for one to access past months/ years statements. It only shows you the current month.,"08/25/2020, 15:43:31",,0,Not replied,1
UOB Mighty Malaysia,Cecilia Tan,"Facing the same login issue with Samsung Galaxy Note 8 too. Keep prompting me to ""Fix It"" due to rooted or malware issue detected on phone. Checked phone security and status has been 'Safe'. Uninstalled and re-installed this app with the same outcome.","06/17/2020, 15:35:07",,0,Not replied,1
UOB Mighty Malaysia,Ma Zi,What is going on with your app? Keeps saying rooted device when it is 100% not. I cant perform my transactions!! Can you roll back to a working app version like from 8 weeks ago? Your update a few days ago didnt resolve the problem. Fix this urgently!,"07/01/2020, 02:55:25",,0,Not replied,1
UOB Mighty Malaysia,benjamin,Always have error while logging in. Hang multiple times. This app have been giving users issue for over 1 year + and yet still not fixed. No smooth user experience ever since they call it UOB mighty.,"09/01/2020, 15:17:58",,1,Not replied,1
UOB Mighty Malaysia,Dr.Prashanth Bagali,Excellent and useful.,"07/05/2020, 11:55:07",,0,Not replied,5
UOB Mighty Malaysia,Kai Koon Tan,"Compared to a few other bank apps, this app has a good layout and it is easy to navigate. However the recent recurring issue is that the app takes forever to load. It is very frustrating when I need to do quick transactions like PayNow or funds transfer. I have uninstalled and installed the app numerous times and the problem still persists. I have installed the same app in my iPad and there is no problem with the loading of the app. I hope the problem can be rectified soon.","05/11/2020, 20:27:46",,34,Not replied,1
UOB Mighty Malaysia,Low Andrew,Apps keeps crashing. Please fix,"06/10/2020, 18:02:50",,0,Not replied,2
UOB Mighty Malaysia,Karen Lee,"Worst banking app so far. Kept crashing..kaoz...i have used ocbc, dbs, standchart and even cimb also fares better. Pls work on it! I only intend to use the app for mighty pay, but it seems the physical card is more reliable!","09/08/2020, 17:05:07",,1,Not replied,1
UOB Mighty Malaysia,Huiyun Lin,"Notification disappeared. This app is irritating. Whenever there's a notification you won't really read thoroughly, but just click to launch the app. But once the app opens and signed in, there's nothing regarding the info on the notification. Won't you just add it in the inbox instead of us searching everywhere in the app? This time I screenshot the notification before clicking in. Turns out the notification is regarding a voucher which will be released the next day. Terrible.","05/14/2020, 10:25:39",,10,Not replied,1
UOB Mighty Malaysia,Denny Iskandar,"This app keeps hanging and crashing. Its an Ibanking app, its really inconvenient. Plus I am not even sure of the security anymore. UOB needs to do something. I am writing this during the pandemic period. Yes, it is inconvenient. I did not just ""download"" a random app. This is a bank app, supposedly made for banking.","05/22/2020, 17:40:46",,9,Not replied,2
UOB Mighty Malaysia,Chenyze LoveFood,"Every time I want to use it, the app says it's not available. And I'm on the latest version so there's no excuse. When it used to work, it was such a pain. I wanted to use the app for cardless withdrawals but that would ONLY work if this app was set as my default for mobile payments. And even then, the UI was very confusing.","06/03/2020, 00:03:21",,18,Not replied,1
UOB Mighty Malaysia,Ong Jian,"Unable to use the app since 1 month ago. App claims my phone is rooted, a problem which seems to be affecting many users but it has yet to be fixed. Guess its time to switch to another bank","08/02/2020, 23:20:55",,1,Not replied,1
UOB Mighty Malaysia,ang hian,"Was great and proud of it, but now, don't know why, it has become UOB Mighty Lousy. It takes ages to load.. sigh.. don't know whether it will load after all the waiting. Now uninstalling and reinstalling again - no such problem with DBS, OCBC, SCB. Will see how it goes. May have to migrate to other banks as I am also unable to do UOB internet banking through the computer, which says.. ""we have sent a notification to your UOB Mighty Secure-enabled device"".. sigh..","04/16/2020, 16:13:34",,32,Not replied,1
UOB Mighty Malaysia,Andy,"The uob app always hanged in my Android 8.1.0 ver. Or kept log me out after few sec or a min. And it has been for sometimes now, Is anyone fixing this? Or this jus a ""fly by night"" app by Uob?","09/02/2020, 02:22:47",,0,Not replied,1
UOB Mighty Malaysia,Jerry Hau,Unable to postpone update when need to access app urgently.And it seems to be unable to update on my samsung S7. I have to remove the app and reinstall it everytime there is an update. Operating via internet gets to the same problem coz notification can only be received via the app. Would appreciate providing option to choose other otp right from the start. Thanks.,"03/23/2020, 13:25:56",,0,Not replied,1
UOB Mighty Malaysia,Liyan Lim,"Terrible app that is very slow. I had to uninstall and re-install at least 3 times now. If I didn't have an account with them, I would have moved over to other banks already. Please take your customers' feedback seriously. It is quite disappointing to have a lousy app that doesn't move in tandem with our Smart Nation's move towards cashless transactions.","03/30/2020, 15:59:44",,35,Not replied,1
UOB Mighty Malaysia,A Google user,"When using Paynow, gets error message that I have exceeded daily transaction limit when I have not done any transaction that day. Sent error report via email but no reply. Still not working. I find UOB app and internet banking website not as good as the other Singapore banks. And UOB IT never try to resolve system issues directly with customers. They go through customer service agents who acts as middleman to and fro with customers and drag out an issue without resolution after a few months","06/10/2020, 17:04:08",,4,Not replied,1
UOB Mighty Malaysia,Dana Yeo,"Useful app for online banking using a UOB account. Relatively clear instructions and app layout which makes it simple to use. Only (reoccurring) problem is that after awhile I cannot access the app because it remains stuck on the loading page. The only way to fix it is to delete the app, redownload and reconfigure all my settings which is very cumbersome. Hope this issue can be fixed soon :/ Please try to make the app faster and more responsive because it frequently hangs alot.","04/28/2020, 19:04:59",,32,Not replied,1
UOB Mighty Malaysia,Yap Yong Leow,Works fine for me but the battery drain is insane. Please fix EDIT: Seems to be fixed EDIT1: Nevermind it's not. It seems that Mighty Pay is the culprit.,"09/13/2020, 11:43:37",,0,Not replied,3
UOB Mighty Malaysia,Maison Low,The app closes by itself after the upgrade. This has been going on for a whole week. Kept sending feedback after the app closed automatically but anything has been resolved.,"08/02/2020, 11:39:10",,0,Not replied,1
UOB Mighty Malaysia,Phoon kohwai,"Fall of the mighty app. As mentioned by others, the app hang at loading the startup logo. Only can resolve by uninstalling / reinstalling and have to re-enter username and password plus setup of fingerprint access. Should force a mandatory app update to all affected user to prevent frustration during urgent transaction. It was one of the best banking app among the industry!","05/16/2020, 13:10:37",,5,Not replied,1
UOB Mighty Malaysia,ZJ Zhan,"Generally good app & was very stable without problems until recently. Then I encountered the freezing at start screen problem described by others here. Before doing uninstalling & reinstalling solution, I thought to try less disruptive method first. So I went to phone's settings & choose to force stop this app. To my surprise, it then launched perfectly and worked without problems. Maybe others can try to force stop the app first before resorting to reinstalling, hope this helps.","05/20/2020, 10:37:44",,3,Not replied,4
UOB Mighty Malaysia,Mint Suga,What's going on with UOB Mighty Singapore App? It seems like it's not working well.. everytime i tap on d app to start using it... it will just hang on the UOB start up page. I don't know until when i need to wait till i get to use the functions in the app to do online transaction. Im a frequent user.. it's hard to use it if it continue this way. It's no longer convenient. Pls do something bout the app pls.,"03/23/2020, 12:46:14",,39,Not replied,2
UOB Mighty Malaysia,Victor Yap,Keep telling me my phone has some root or malware problems therefore cannot login. But other bank's app has no such problem. I have uninstalled the app. Not sure if I should reinstall now or wait till later...,"07/02/2020, 18:32:37",,0,Not replied,1
UOB Mighty Malaysia,Jocelyn Chan,Unable to use QR Pay like some other users who have also commented in their reviews. I can scan the QR code successfully but am not able to click next as the next button remains greyed out. I resorted to using the UOB mighty app on an iPhone to make the payment instead. Appreciate if UOB can take such feedback seriously and rectify this problem on your android app as it is very inconvenient. Thank you.,"05/26/2020, 18:56:52",,0,Not replied,3
UOB Mighty Malaysia,Sakeenah Azlan,It was once a good app and the easiest to use. It has been stalling and loading take forever for just a simple transaction. Had to log in to web version which is tedious. Started to keep my savings in other account which allows me to have instant access. Do something UOB.,"05/18/2020, 14:34:55",,0,Not replied,1
UOB Mighty Malaysia,D W,"Mighty Useless! Dev team doesn't respond to the reviews. App regularly fails to load on occasions, requiring to clear data and cache before getting it to work again. Stability is worse than some of the apps developed by individual programmers out there and to think this app is developed by a financial institution in Singapore? Shameful.","05/31/2020, 14:52:33",,13,Not replied,1
UOB Mighty Malaysia,Ian2109 061651,Unable to update despite several attempts. Even your staff at the NeX branch didn't succeed in updating for me. Very disappointing couldn't access my accounts.,"07/28/2020, 00:07:09",,0,Not replied,4
